image_directory,part0_x,part0_y,part1_x,part1_y,part2_x,part2_y,part3_x,part3_y,part4_x,part4_y,part5_x,part5_y,part6_x,part6_y,part7_x,part7_y,part8_x,part8_y,part9_x,part9_y,part10_x,part10_y,part11_x,part11_y,part12_x,part12_y,part13_x,part13_y,part14_x,part14_y,part15_x,part15_y,part16_x,part16_y,part17_x,part17_y,part18_x,part18_y,part19_x,part19_y,part20_x,part20_y,part21_x,part21_y,part22_x,part22_y
ANKUBPTD/ANKUBPTD_f000053.jpg,334.4505326094,289.4407587433,-1.0,-1.0,331.7975051381,296.0451037249,346.0786955685,302.2543169555,-1.0,-1.0,323.7255279384,302.2543169555,344.8368529224,304.1170809247,-1.0,-1.0,298.2677536929,288.5940478482,-1.0,-1.0,283.9865632626,297.286946371,-1.0,-1.0,262.8752382786,294.8032610788,263.2543169555,281.175621387,-1.0,-1.0,229.1036441872,274.4500934487,-1.0,-1.0,212.5806111108,270.5873294795,-1.0,-1.0,225.619958895,281.1429919715,215.9596897877,263.1362736028,176.8742758505,258.6525883105,140.0,260.0
ANKUBPTD/ANKUBPTD_f000054.jpg,334.4505326094,289.4407587433,-1.0,-1.0,331.7975051381,296.0451037249,346.0786955685,302.2543169555,-1.0,-1.0,323.7255279384,302.2543169555,344.8368529224,304.1170809247,-1.0,-1.0,298.2677536929,288.5940478482,-1.0,-1.0,283.9865632626,297.286946371,-1.0,-1.0,262.8752382786,294.8032610788,263.2543169555,281.175621387,-1.0,-1.0,229.1036441872,274.4500934487,-1.0,-1.0,212.5806111108,270.5873294795,-1.0,-1.0,225.619958895,281.1429919715,215.9596897877,263.1362736028,176.8742758505,258.6525883105,140.0,260.0
ANKUBPTD/ANKUBPTD_f000055.jpg,334.4505326094,289.4407587433,-1.0,-1.0,331.7975051381,296.0451037249,346.0786955685,302.2543169555,-1.0,-1.0,323.7255279384,302.2543169555,344.8368529224,304.1170809247,-1.0,-1.0,298.2677536929,288.5940478482,-1.0,-1.0,283.9865632626,297.286946371,-1.0,-1.0,262.8752382786,294.8032610788,263.2543169555,281.175621387,-1.0,-1.0,229.1036441872,274.4500934487,-1.0,-1.0,212.5806111108,270.5873294795,-1.0,-1.0,225.619958895,281.1429919715,215.9596897877,263.1362736028,176.8742758505,258.6525883105,140.0,260.0
ANKUBPTD/ANKUBPTD_f000056.jpg,333.2386759474,293.0156410081,-1.0,-1.0,331.7975051381,296.0451037249,346.0786955685,302.2543169555,-1.0,-1.0,323.7255279384,302.2543169555,344.8368529224,304.1170809247,-1.0,-1.0,299.5847402376,292.4241824018,-1.0,-1.0,285.1924173088,299.5287890171,-1.0,-1.0,262.1922248232,295.858827328,264.986370777,280.7704391777,-1.0,-1.0,225.4957746304,273.8161203594,-1.0,-1.0,212.5806111108,270.5873294795,-1.0,-1.0,227.6689992611,283.8750457929,216.0902074498,262.3061390491,171.9001868973,259.2735096336,134.0,257.0
ANKUBPTD/ANKUBPTD_f000057.jpg,333.2386759474,293.0156410081,-1.0,-1.0,331.7975051381,296.0451037249,346.0786955685,302.2543169555,-1.0,-1.0,323.7255279384,302.2543169555,344.8368529224,304.1170809247,-1.0,-1.0,299.5847402376,292.4241824018,-1.0,-1.0,285.1924173088,299.5287890171,-1.0,-1.0,262.1922248232,295.858827328,264.986370777,280.7704391777,-1.0,-1.0,225.4957746304,273.8161203594,-1.0,-1.0,212.5806111108,270.5873294795,-1.0,-1.0,227.6689992611,283.8750457929,216.0902074498,262.3061390491,171.9001868973,259.2735096336,134.0,257.0
ANKUBPTD/ANKUBPTD_f000059.jpg,325.9834236586,291.6986544635,-1.0,-1.0,331.7975051381,296.0451037249,345.5142216384,306.2056344659,-1.0,-1.0,323.7255279384,302.2543169555,345.4013268524,308.0683984351,-1.0,-1.0,300.5256494131,293.1098392886,-1.0,-1.0,281.0512988263,296.778919834,-1.0,-1.0,263.4397122086,293.9565501837,262.2543169555,275.724042243,-1.0,-1.0,210.0969258185,269.9664081564,-1.0,-1.0,223.1362736028,278.6593066793,-1.0,-1.0,229.3454868334,287.9731265251,215.233638582,261.3864044196,180.4620444907,257.3221921232,129.2078116418,258.3946925903
ANKUBPTD/ANKUBPTD_f000060.jpg,326.2913185295,291.1854963453,-1.0,-1.0,331.7975051381,296.0451037249,344.5392212138,305.3332656649,-1.0,-1.0,323.7255279384,302.2543169555,344.8368529224,305.6565552794,-1.0,-1.0,302.3730186388,293.7256290305,-1.0,-1.0,281.0512988263,297.8565518823,-1.0,-1.0,262.3620801603,294.3157608665,263.280633192,275.3135157484,-1.0,-1.0,211.8211370958,269.7252238409,-1.0,-1.0,224.3832478301,279.3110174894,-1.0,-1.0,228.6989076044,287.8140475085,210.5638997061,259.3850877585,169.0186184542,259.7340352789,128.5920218999,260.4473250632
ANKUBPTD/ANKUBPTD_f000062.jpg,325.9834236586,291.6986544635,-1.0,-1.0,331.7975051381,296.0451037249,345.5142216384,306.2056344659,-1.0,-1.0,323.7255279384,302.2543169555,345.4013268524,308.0683984351,-1.0,-1.0,300.5256494131,293.1098392886,-1.0,-1.0,281.0512988263,296.778919834,-1.0,-1.0,263.4397122086,293.9565501837,262.2543169555,275.724042243,-1.0,-1.0,210.0969258185,269.9664081564,-1.0,-1.0,223.1362736028,278.6593066793,-1.0,-1.0,229.3454868334,287.9731265251,215.233638582,261.3864044196,180.4620444907,257.3221921232,129.2078116418,258.3946925903
ANKUBPTD/ANKUBPTD_f000063.jpg,325.9834236586,291.6986544635,-1.0,-1.0,331.7975051381,296.0451037249,345.5142216384,306.2056344659,-1.0,-1.0,323.7255279384,302.2543169555,345.4013268524,308.0683984351,-1.0,-1.0,300.5256494131,293.1098392886,-1.0,-1.0,281.0512988263,296.778919834,-1.0,-1.0,263.4397122086,293.9565501837,262.2543169555,275.724042243,-1.0,-1.0,210.0969258185,269.9664081564,-1.0,-1.0,223.1362736028,278.6593066793,-1.0,-1.0,229.3454868334,287.9731265251,215.233638582,261.3864044196,180.4620444907,257.3221921232,129.2078116418,258.3946925903
ANKUBPTD/ANKUBPTD_f000064.jpg,325.9834236586,291.6986544635,-1.0,-1.0,331.7975051381,296.0451037249,345.5142216384,306.2056344659,-1.0,-1.0,323.7255279384,302.2543169555,345.4013268524,308.0683984351,-1.0,-1.0,300.5256494131,293.1098392886,-1.0,-1.0,281.0512988263,296.778919834,-1.0,-1.0,263.4397122086,293.9565501837,262.2543169555,275.724042243,-1.0,-1.0,210.0969258185,269.9664081564,-1.0,-1.0,223.1362736028,278.6593066793,-1.0,-1.0,229.3454868334,287.9731265251,215.233638582,261.3864044196,180.4620444907,257.3221921232,129.2078116418,258.3946925903
AQJKTLHH/AQJKTLHH_f000031.jpg,293.0808080808,87.5470852018,248.8888888889,103.3183856502,-1.0,-1.0,226.8787878788,133.7623318386,250.5050505051,159.8206278027,-1.0,-1.0,226.2626262626,138.8340807175,312.0,200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,471.9191919192,179.1928251121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AQJKTLHH/AQJKTLHH_f000032.jpg,302.0808080808,88.5470852018,243.8888888889,98.3183856502,310.0,64.0,225.8787878788,132.7623318386,250.5050505051,159.8206278027,-1.0,-1.0,226.2626262626,138.8340807175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,471.9191919192,179.1928251121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AQJKTLHH/AQJKTLHH_f000034.jpg,292.0808080808,87.5470852018,248.8888888889,103.3183856502,306.0,70.0,227.8787878788,130.7623318386,250.5050505051,159.8206278027,-1.0,-1.0,226.2626262626,138.8340807175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,428.9191919192,197.1928251121,528.0,248.0,-1.0,-1.0,475.0,291.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AQJKTLHH/AQJKTLHH_f000035.jpg,292.0808080808,87.5470852018,248.8888888889,103.3183856502,306.0,70.0,227.8787878788,130.7623318386,250.5050505051,159.8206278027,-1.0,-1.0,226.2626262626,138.8340807175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,428.9191919192,197.1928251121,528.0,248.0,-1.0,-1.0,475.0,291.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AQJKTLHH/AQJKTLHH_f000036.jpg,290.0808080808,88.5470852018,248.8888888889,103.3183856502,303.0,70.0,227.8787878788,130.7623318386,250.5050505051,159.8206278027,-1.0,-1.0,226.2626262626,138.8340807175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,409.9191919192,198.1928251121,530.0,243.0,-1.0,-1.0,478.0,290.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AQJKTLHH/AQJKTLHH_f000038.jpg,290.0808080808,88.5470852018,248.8888888889,103.3183856502,303.0,70.0,227.8787878788,130.7623318386,250.5050505051,159.8206278027,-1.0,-1.0,226.2626262626,138.8340807175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,409.9191919192,198.1928251121,530.0,243.0,-1.0,-1.0,478.0,290.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AQJKTLHH/AQJKTLHH_f000039.jpg,290.0808080808,88.5470852018,248.8888888889,103.3183856502,303.0,70.0,227.8787878788,130.7623318386,250.5050505051,159.8206278027,-1.0,-1.0,226.2626262626,138.8340807175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,409.9191919192,198.1928251121,530.0,243.0,-1.0,-1.0,478.0,290.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AZZULFJO/AZZULFJO_f000008.jpg,279.0619741411,57.9939209726,239.0,83.0,311.0,48.0,251.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,255.3618242161,180.6990881459,341.7846128218,133.5896656535,222.1504299132,242.9179331307,373.1849126719,133.4954407295,182.7501300632,262.6139817629,337.4457822371,99.009118541,325.9675213675,193.0,333.9675213675,284.0,372.9675213675,265.0,279.9675213675,333.0,376.9675213675,170.0,397.9675213675,301.0,400.9675213675,288.0,353.9675213675,276.0,-1.0,-1.0,-1.0,-1.0
AZZULFJO/AZZULFJO_f000009.jpg,279.0619741411,57.9939209726,239.0,83.0,311.0,48.0,251.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,255.3618242161,180.6990881459,341.7846128218,133.5896656535,222.1504299132,242.9179331307,373.1849126719,133.4954407295,182.7501300632,262.6139817629,337.4457822371,99.009118541,325.9675213675,193.0,333.9675213675,284.0,372.9675213675,265.0,279.9675213675,333.0,376.9675213675,170.0,397.9675213675,301.0,400.9675213675,288.0,353.9675213675,276.0,-1.0,-1.0,-1.0,-1.0
AZZULFJO/AZZULFJO_f000010.jpg,279.0619741411,57.9939209726,239.0,83.0,311.0,48.0,251.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,255.3618242161,180.6990881459,341.7846128218,133.5896656535,222.1504299132,242.9179331307,373.1849126719,133.4954407295,182.7501300632,262.6139817629,337.4457822371,99.009118541,325.9675213675,193.0,333.9675213675,284.0,372.9675213675,265.0,279.9675213675,333.0,376.9675213675,170.0,397.9675213675,301.0,400.9675213675,288.0,353.9675213675,276.0,-1.0,-1.0,-1.0,-1.0
AZZULFJO/AZZULFJO_f000011.jpg,279.0619741411,57.9939209726,239.0,83.0,311.0,48.0,251.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,255.3618242161,180.6990881459,341.7846128218,133.5896656535,222.1504299132,242.9179331307,373.1849126719,133.4954407295,182.7501300632,262.6139817629,337.4457822371,99.009118541,325.9675213675,193.0,333.9675213675,284.0,372.9675213675,265.0,279.9675213675,333.0,376.9675213675,170.0,397.9675213675,301.0,400.9675213675,288.0,353.9675213675,276.0,-1.0,-1.0,-1.0,-1.0
AZZULFJO/AZZULFJO_f000013.jpg,279.0619741411,57.9939209726,239.0,83.0,311.0,48.0,251.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,255.3618242161,180.6990881459,341.7846128218,133.5896656535,222.1504299132,242.9179331307,373.1849126719,133.4954407295,182.7501300632,262.6139817629,337.4457822371,99.009118541,325.9675213675,193.0,333.9675213675,284.0,372.9675213675,265.0,279.9675213675,333.0,376.9675213675,170.0,397.9675213675,301.0,400.9675213675,288.0,353.9675213675,276.0,-1.0,-1.0,-1.0,-1.0
AZZULFJO/AZZULFJO_f000014.jpg,279.0619741411,57.9939209726,239.0,80.0,315.0,51.0,253.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,257.3618242161,175.6990881459,341.7846128218,133.5896656535,222.1504299132,242.9179331307,373.1849126719,133.4954407295,182.7501300632,262.6139817629,337.4457822371,100.009118541,325.9675213675,193.0,333.9675213675,288.0,373.9675213675,272.0,283.9675213675,334.0,378.9675213675,171.0,398.9675213675,301.0,395.9675213675,288.0,355.9675213675,279.0,-1.0,-1.0,-1.0,-1.0
