image_directory,part0_x,part0_y,part1_x,part1_y,part2_x,part2_y,part3_x,part3_y,part4_x,part4_y,part5_x,part5_y,part6_x,part6_y,part7_x,part7_y,part8_x,part8_y,part9_x,part9_y,part10_x,part10_y,part11_x,part11_y,part12_x,part12_y,part13_x,part13_y,part14_x,part14_y,part15_x,part15_y,part16_x,part16_y,part17_x,part17_y,part18_x,part18_y,part19_x,part19_y,part20_x,part20_y,part21_x,part21_y,part22_x,part22_y
ADCMXAYR/ADCMXAYR_f000027.jpg,385.1744854406,112.2185351416,374.1566298683,126.1566298682,-1.0,-1.0,339.0,133.3855432893,359.6840200237,133.0743704825,-1.0,-1.0,338.8413424813,134.2896643796,415.4858891104,187.0348970881,-1.0,-1.0,416.0,233.0,-1.0,-1.0,560.9279579795,321.3133517395,-1.0,-1.0,498.0,211.9999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,524.0,350.0
ADCMXAYR/ADCMXAYR_f000028.jpg,385.1744854406,112.2185351416,374.1566298683,126.1566298682,-1.0,-1.0,339.0,133.3855432893,359.6840200237,133.0743704825,-1.0,-1.0,338.8413424813,134.2896643796,415.4858891104,187.0348970881,-1.0,-1.0,416.0,233.0,-1.0,-1.0,560.9279579795,321.3133517395,-1.0,-1.0,498.0,211.9999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,524.0,350.0
AFFAVFUG/AFFAVFUG_f000016.jpg,154.8929292929,34.6929500989,200.2051282054,98.4802431611,-1.0,-1.0,189.0560994563,314.1842004307,206.3515151513,145.036149556,-1.0,-1.0,193.0840714839,315.3492489744,329.319036519,90.0168206098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,552.2001553999,194.6303892348,-1.0,-1.0,578.6654234655,249.199988196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AFFAVFUG/AFFAVFUG_f000017.jpg,154.8929292929,34.6929500989,196.2051282054,107.4802431611,-1.0,-1.0,217.0560994563,327.1842004307,210.3515151513,157.036149556,-1.0,-1.0,222.0840714839,326.3492489744,329.319036519,90.0168206098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,552.2001553999,194.6303892348,-1.0,-1.0,578.6654234655,249.199988196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AFFAVFUG/AFFAVFUG_f000018.jpg,154.8929292929,34.6929500989,196.2051282054,107.4802431611,-1.0,-1.0,217.0560994563,327.1842004307,210.3515151513,157.036149556,-1.0,-1.0,222.0840714839,326.3492489744,329.319036519,90.0168206098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,552.2001553999,194.6303892348,-1.0,-1.0,578.6654234655,249.199988196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AFFAVFUG/AFFAVFUG_f000019.jpg,154.8929292929,34.6929500989,190.2051282054,117.4802431611,-1.0,-1.0,217.0560994563,327.1842004307,210.3515151513,157.036149556,-1.0,-1.0,222.0840714839,326.3492489744,329.319036519,90.0168206098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,552.2001553999,194.6303892348,-1.0,-1.0,578.6654234655,249.199988196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AHLLGPTK/AHLLGPTK_f000049.jpg,363.0420736289,48.9947407962,350.2486851991,72.7460555972,-1.0,-1.0,294.7407963937,61.248685199,332.0,86.5131480089,324.2486851991,83.2539444027,297.9947407964,114.0000000001,388.9894815928,123.7618332081,-1.0,-1.0,416.7145003757,160.5236664162,-1.0,-1.0,524.2644628099,255.2644628099,-1.0,-1.0,460.0157776108,136.0157776109,450.8354620586,242.8302028549,422.3065364388,247.5815176558,456.0,250.0105184073,425.9842223892,258.7670924118,418.0,288.0,388.0,294.9999999998,490.7618332081,207.1893313297,495.0,242.0,-1.0,-1.0
AHLLGPTK/AHLLGPTK_f000050.jpg,363.0420736289,48.9947407962,350.2486851991,72.7460555972,-1.0,-1.0,294.7407963937,61.248685199,332.0,86.5131480089,324.2486851991,83.2539444027,297.9947407964,114.0000000001,388.9894815928,123.7618332081,-1.0,-1.0,418.7145003757,163.5236664162,-1.0,-1.0,524.2644628099,255.2644628099,-1.0,-1.0,460.0157776108,136.0157776109,450.8354620586,242.8302028549,422.3065364388,247.5815176558,456.0,250.0105184073,425.9842223892,258.7670924118,418.0,288.0,388.0,294.9999999998,492.7618332081,214.1893313297,494.0,242.0,-1.0,-1.0
AHLLGPTK/AHLLGPTK_f000051.jpg,363.0420736289,48.9947407962,350.2486851991,72.7460555972,-1.0,-1.0,294.7407963937,61.248685199,332.0,86.5131480089,324.2486851991,83.2539444027,297.9947407964,114.0000000001,388.9894815928,123.7618332081,-1.0,-1.0,418.7145003757,163.5236664162,-1.0,-1.0,524.2644628099,255.2644628099,-1.0,-1.0,460.0157776108,136.0157776109,450.8354620586,242.8302028549,422.3065364388,247.5815176558,456.0,250.0105184073,425.9842223892,258.7670924118,418.0,288.0,388.0,294.9999999998,492.7618332081,214.1893313297,494.0,242.0,-1.0,-1.0
AISRZVDY/AISRZVDY_f000049.jpg,372.0,111.9999999999,309.0,118.0000000001,-1.0,-1.0,181.0,89.9999999998,285.0,130.0,-1.0,-1.0,171.0,117.9999999999,380.0,257.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,594.0,342.9999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AIZUOZTV/AIZUOZTV_f000035.jpg,423.7766872157,193.1894359315,-1.0,-1.0,-1.0,-1.0,406.9646761614,192.3856041111,-1.0,-1.0,-1.0,-1.0,406.8039097978,193.2920008218,429.6776675501,259.1288009701,-1.0,-1.0,436.7709241147,284.0508448081,-1.0,-1.0,457.4825171279,296.2914742671,-1.0,-1.0,448.0,271.0,434.3317525393,294.8417277462,424.4887804839,298.8498980347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,456.4055897305,277.1692328389,469.5721524459,281.1192016535,469.4655024114,299.6155959676
AIZUOZTV/AIZUOZTV_f000036.jpg,429.8412831584,192.7229285513,-1.0,-1.0,-1.0,-1.0,410.2302278229,187.2540229288,-1.0,-1.0,-1.0,-1.0,410.0694614593,188.1604196395,429.6776675501,259.1288009701,-1.0,-1.0,436.7709241147,284.0508448081,-1.0,-1.0,457.4825171279,296.2914742671,-1.0,-1.0,448.0,271.0,434.3317525393,294.8417277462,424.4887804839,298.8498980347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,456.4055897305,277.1692328389,469.5721524459,281.1192016535,467.4655024114,315.6155959676
AJCPKPPV/AJCPKPPV_f000287.jpg,365.7068064942,167.0876586383,-1.0,-1.0,364.786627176,170.3571213975,375.4666666667,182.0679505749,-1.0,-1.0,372.285689903,175.8127058252,374.6133333333,182.5592156722,-1.0,-1.0,338.2757910786,184.5223790094,-1.0,-1.0,340.6281081576,193.2053144678,-1.0,-1.0,303.9778590469,272.4207563002,349.3136273819,225.9472585592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,327.0734342167,259.1003270114,314.0780550744,288.8657307309
ALFFMZTV/ALFFMZTV_f000021.jpg,403.0383136773,274.7009981826,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,420.8643706132,183.0789650797,437.7421042798,219.8710521399,449.8290039124,222.9000186841,459.0,249.9999999998,447.5644739301,260.1289478599,-1.0,-1.0,-1.0,-1.0,451.2434124481,174.1289478603,459.2920949377,168.0170996088,496.5157914404,207.9829003914
AMSCPUUK/AMSCPUUK_f000052.jpg,365.0,25.0000000001,-1.0,-1.0,387.0,27.0,478.0,2e-10,-1.0,-1.0,408.0,23.0,478.0,1.0,-1.0,-1.0,348.0,118.0000000001,-1.0,-1.0,342.0,165.9999999998,-1.0,-1.0,337.0,256.9999999999,383.0,152.0000000001,-1.0,-1.0,366.0,204.0,-1.0,-1.0,367.0,215.9999999999,-1.0,-1.0,376.0,225.0000000001,360.0,236.0000000002,367.0,256.9999999999,-1.0,-1.0
AMSCPUUK/AMSCPUUK_f000053.jpg,365.0,25.0000000001,-1.0,-1.0,387.0,27.0,478.0,2e-10,-1.0,-1.0,408.0,23.0,478.0,1.0,-1.0,-1.0,348.0,118.0000000001,-1.0,-1.0,342.0,165.9999999998,-1.0,-1.0,337.0,256.9999999999,383.0,152.0000000001,-1.0,-1.0,366.0,204.0,-1.0,-1.0,367.0,215.9999999999,-1.0,-1.0,376.0,225.0000000001,360.0,236.0000000002,367.0,256.9999999999,-1.0,-1.0
AMSCPUUK/AMSCPUUK_f000054.jpg,365.0,25.0000000001,-1.0,-1.0,387.0,27.0,478.0,2e-10,-1.0,-1.0,408.0,23.0,478.0,1.0,-1.0,-1.0,348.0,118.0000000001,-1.0,-1.0,343.0,168.9999999998,-1.0,-1.0,337.0,256.9999999999,383.0,152.0000000001,-1.0,-1.0,366.0,204.0,-1.0,-1.0,367.0,215.9999999999,-1.0,-1.0,376.0,225.0000000001,360.0,236.0000000002,367.0,256.9999999999,-1.0,-1.0
ANIRVPPV/ANIRVPPV_f000135.jpg,320.4266666667,224.7867038239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,358.4,177.4407582938,306.3466666667,166.3507109005,-1.0,-1.0,290.1333333333,154.4075829384,-1.0,-1.0,292.6933333333,34.9763033175,329.3866666667,106.63507109,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.16,84.8815165877,297.3866666667,67.8199052133,258.56,0.0
ANIRVPPV/ANIRVPPV_f000137.jpg,320.4266666667,224.7867038239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,358.4,177.4407582938,306.3466666667,166.3507109005,-1.0,-1.0,290.1333333333,154.4075829384,-1.0,-1.0,292.6933333333,34.9763033175,329.3866666667,106.63507109,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.16,84.8815165877,297.3866666667,67.8199052133,258.56,0.0
ANKBGFGA/ANKBGFGA_f000014.jpg,454.6867402634,168.7590238164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,444.5304824857,179.2289134211,465.4654831018,179.1518047633,435.8932989772,193.4798215754,484.1257783102,189.7542452226,-1.0,-1.0,-1.0,-1.0,470.6144567106,189.3614177642,-1.0,-1.0,473.8317724824,219.7109588112,451.084718406,222.7953051267,474.2173157718,224.3374782844,450.6991751166,218.554328943,478.0,229.1445671056,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AOBMPLLG/AOBMPLLG_f000173.jpg,367.0,52.9999999999,343.0,69.9999999998,-1.0,-1.0,311.0,78.9999999998,327.0,78.0000000001,-1.0,-1.0,311.0,83.0000000002,355.0,127.9999999999,401.0,127.0000000001,319.0,140.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,386.0,208.0000000001,303.0,191.9999999999,-1.0,-1.0,289.0,196.9999999999,-1.0,-1.0,280.0,189.0,-1.0,-1.0,383.0,226.9999999999,378.0,243.0000000002,295.0,360.0
AOBMPLLG/AOBMPLLG_f000174.jpg,367.0,52.9999999999,343.0,69.9999999998,-1.0,-1.0,311.0,78.9999999998,327.0,78.0000000001,-1.0,-1.0,311.0,83.0000000002,355.0,127.9999999999,401.0,127.0000000001,319.0,140.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,386.0,208.0000000001,303.0,191.9999999999,-1.0,-1.0,289.0,196.9999999999,-1.0,-1.0,280.0,189.0,-1.0,-1.0,383.0,226.9999999999,378.0,243.0000000002,295.0,360.0
AOBMPLLG/AOBMPLLG_f000175.jpg,367.0,52.9999999999,343.0,69.9999999998,-1.0,-1.0,311.0,78.9999999998,327.0,78.0000000001,-1.0,-1.0,311.0,83.0000000002,355.0,129.9999999999,401.0,132.0000000001,320.0,138.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,386.0,208.0000000001,303.0,191.9999999999,-1.0,-1.0,289.0,196.9999999999,-1.0,-1.0,280.0,189.0,-1.0,-1.0,375.0,237.9999999999,366.0,253.0000000002,298.0,360.0
AOBVWKDQ/AOBVWKDQ_f000135.jpg,433.0,137.8791749196,-1.0,-1.0,418.7320538215,166.0,393.0,245.0000000002,-1.0,-1.0,409.0980807322,157.8038385356,388.0,241.9999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,163.0,9.0,136.0,0.0,143.0,100.0000000001,116.0,110.0000000002,217.5586367051,216.1435694283,207.3027798648,276.3048972065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AOBVWKDQ/AOBVWKDQ_f000136.jpg,433.0,137.8791749196,-1.0,-1.0,418.7320538215,166.0,393.0,245.0000000002,-1.0,-1.0,409.0980807322,157.8038385356,388.0,241.9999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,163.0,9.0,136.0,0.0,143.0,100.0000000001,116.0,110.0000000002,217.5586367051,216.1435694283,207.3027798648,276.3048972065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AOBVWKDQ/AOBVWKDQ_f000137.jpg,433.0,137.8791749196,-1.0,-1.0,418.7320538215,166.0,393.0,245.0000000002,-1.0,-1.0,409.0980807322,157.8038385356,388.0,241.9999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,163.0,9.0,136.0,0.0,143.0,100.0000000001,116.0,110.0000000002,217.5586367051,216.1435694283,207.3027798648,276.3048972065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
APEVHEFJ/APEVHEFJ_f000034.jpg,493.2266666667,49.4786729858,-1.0,-1.0,500.9066666667,77.6303317536,639.57328125,98.5308056872,-1.0,-1.0,515.4133333333,98.9573459716,640.0,98.9573459716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,310.6133333333,127.9620853081,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AQQPRPPV/AQQPRPPV_f000010.jpg,282.4533333333,52.8909952607,285.0133333333,62.2748815166,-1.0,-1.0,278.5408571724,76.7772511848,279.04,69.0995260664,-1.0,-1.0,279.3941905057,76.8915280913,315.7333333333,71.6587677725,-1.0,-1.0,323.4133333333,95.5450236967,-1.0,-1.0,403.4817143448,136.2643111483,-1.0,-1.0,350.5750476781,92.7153668866,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ARMPWZXQ/ARMPWZXQ_f000085.jpg,438.8191583241,116.598495107,433.6373638214,122.3405092944,-1.0,-1.0,414.2298503789,123.2095024336,426.3957543277,124.9474887119,-1.0,-1.0,414.2298503789,124.6578243322,451.9720530939,133.0241303054,-1.0,-1.0,453.5815674263,140.8970056624,-1.0,-1.0,493.5978904269,169.5558031913,-1.0,-1.0,466.2299363663,138.5956755988,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,455.6518566816,169.5558031913,448.1205828083,183.4596934186,471.3123564959,163.2779501862,477.4636189658,169.7176792315,501.1291643002,188.6736522539
ARMPWZXQ/ARMPWZXQ_f000086.jpg,438.8191583241,116.598495107,433.6373638214,122.3405092944,-1.0,-1.0,414.2298503789,123.2095024336,426.3957543277,124.9474887119,-1.0,-1.0,414.2298503789,124.6578243322,451.9720530939,133.0241303054,-1.0,-1.0,453.5815674263,140.8970056624,-1.0,-1.0,493.5978904269,169.5558031913,-1.0,-1.0,466.2299363663,138.5956755988,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,455.6518566816,169.5558031913,448.1205828083,183.4596934186,471.3123564959,163.2779501862,477.4636189658,169.7176792315,501.1291643002,188.6736522539
ARMPWZXQ/ARMPWZXQ_f000087.jpg,438.8191583241,116.598495107,433.6373638214,122.3405092944,-1.0,-1.0,414.2298503789,123.2095024336,426.3957543277,124.9474887119,-1.0,-1.0,414.2298503789,124.6578243322,451.9720530939,133.0241303054,-1.0,-1.0,453.5815674263,140.8970056624,-1.0,-1.0,493.5978904269,169.5558031913,-1.0,-1.0,466.2299363663,138.5956755988,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,455.6518566816,169.5558031913,448.1205828083,183.4596934186,472.3123564959,162.2779501862,479.4636189658,170.7176792315,501.1291643002,188.6736522539
ARZFVQTX/ARZFVQTX_f000061.jpg,246.892009735,48.1458966566,231.9316239315,63.3340564832,-1.0,-1.0,155.5613092142,61.4730794089,220.9783017719,74.7502049559,-1.0,-1.0,156.0358319368,61.5540113132,239.6028948093,126.9609658848,-1.0,-1.0,236.8759046278,165.9549873372,-1.0,-1.0,465.4450930153,310.0277461241,-1.0,-1.0,382.8137702521,166.0756475809,324.1586109025,256.2451158829,-1.0,-1.0,343.5213675213,298.7234042555,-1.0,-1.0,301.329223577,354.3169543662,-1.0,-1.0,454.1093066715,210.2839239184,509.9569374611,283.8280973465,598.4801094226,360.0
AULYJBOE/AULYJBOE_f000377.jpg,303.0,51.9999999999,272.0,70.0,-1.0,-1.0,203.0,61.9999999999,252.0,73.0000000001,-1.0,-1.0,203.0,65.0,326.0,134.9999999999,-1.0,-1.0,341.0,202.0000000001,-1.0,-1.0,511.0,287.9999999999,-1.0,-1.0,412.0,155.0,383.0,283.0,-1.0,-1.0,388.0,299.0,-1.0,-1.0,-1.0,-1.0,356.0,289.0000000001,425.0,240.9999999999,445.0,275.0,-1.0,-1.0
AUTHZNSU/AUTHZNSU_f000031.jpg,300.0,115.9277164473,-1.0,-1.0,310.6144567106,121.1566298682,327.0,123.9999999998,-1.0,-1.0,312.7590238163,125.6144567106,327.0,128.0000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,312.0,228.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AWBEUVEI/AWBEUVEI_f000024.jpg,541.2055320111,189.6335348424,548.4908584624,200.8036095265,532.8221280449,200.8036095265,548.8190120499,214.7760047065,-1.0,-1.0,-1.0,-1.0,548.3949144315,215.6241999433,558.0594476139,224.3997377239,524.7000470889,224.6476706849,569.4000941772,241.1548497501,515.4684478854,243.2427097906,-1.0,-1.0,-1.0,-1.0,541.1852549192,248.279716558,559.8315050257,273.5526315791,531.3870605816,274.1365798292,561.1037978808,311.7605574845,536.3020166617,304.7988309328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AWBEUVEI/AWBEUVEI_f000025.jpg,541.2055320111,189.6335348424,548.4908584624,200.8036095265,532.8221280449,200.8036095265,548.8190120499,214.7760047065,-1.0,-1.0,-1.0,-1.0,548.3949144315,215.6241999433,558.0594476139,224.3997377239,524.7000470889,224.6476706849,569.4000941772,241.1548497501,515.4684478854,243.2427097906,-1.0,-1.0,-1.0,-1.0,541.1852549192,248.279716558,559.8315050257,273.5526315791,531.3870605816,274.1365798292,561.1037978808,311.7605574845,536.3020166617,304.7988309328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
