image_directory,part0_x,part0_y,part1_x,part1_y,part2_x,part2_y,part3_x,part3_y,part4_x,part4_y,part5_x,part5_y,part6_x,part6_y,part7_x,part7_y,part8_x,part8_y,part9_x,part9_y,part10_x,part10_y,part11_x,part11_y,part12_x,part12_y,part13_x,part13_y,part14_x,part14_y,part15_x,part15_y,part16_x,part16_y,part17_x,part17_y,part18_x,part18_y,part19_x,part19_y,part20_x,part20_y,part21_x,part21_y,part22_x,part22_y
ASOVRGAG/ASOVRGAG_f000050.jpg,398.4618762775,160.2434124481,-1.0,-1.0,400.1552980676,164.7592038885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,379.2697626556,154.5986731476,379.9025937295,166.9361364739,373.0605494251,145.5670902667,380.8584861827,171.7155987395,362.335544754,134.2776116656,373.5299773753,178.0882150937,338.1619566095,191.1520786199,305.3429823853,208.6767735939,311.3969679218,213.4562358596,297.6958427603,207.4022503231,306.9361364739,221.7406371201,280.8084094216,207.0836195054,303.4311974791,233.8486081931,309.0,212.0,304.3870899322,214.093497495,299.9262584842,216.6425440367
BAGBNFGA/BAGBNFGA_f000115.jpg,509.1555555556,195.934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,453.6888888889,185.966,455.1111111111,210.174,426.6666666667,174.574,428.0888888889,228.686,402.4888888889,164.606,402.4888888889,242.926,337.0666666667,185.966,164.9777777778,187.39,157.9777777778,199.358,155.0222222222,173.15,149.4444444444,209.902,150.7555555556,158.91,140.0666666667,220.142,164.9777777778,191.662,156.4444444444,193.662,147.9111111111,191.662
BAGBNFGA/BAGBNFGA_f000117.jpg,509.1555555556,195.934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,453.6888888889,185.966,455.1111111111,210.174,426.6666666667,174.574,428.0888888889,228.686,402.4888888889,164.606,402.4888888889,242.926,337.0666666667,185.966,164.9777777778,187.39,156.9777777778,198.358,155.0222222222,173.15,149.4444444444,209.902,150.7555555556,158.91,140.0666666667,220.142,164.9777777778,191.662,155.4444444444,191.662,147.9111111111,191.662
BAGBNFGA/BAGBNFGA_f000118.jpg,509.1555555556,195.934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,453.6888888889,185.966,455.1111111111,210.174,426.6666666667,174.574,428.0888888889,228.686,402.4888888889,164.606,402.4888888889,242.926,337.0666666667,185.966,164.9777777778,187.39,157.9777777778,199.358,155.0222222222,173.15,149.4444444444,209.902,150.7555555556,158.91,140.0666666667,220.142,164.9777777778,191.662,156.4444444444,193.662,147.9111111111,191.662
BAGBNFGA/BAGBNFGA_f000120.jpg,509.1555555556,195.934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,453.6888888889,185.966,455.1111111111,210.174,426.6666666667,174.574,428.0888888889,228.686,402.4888888889,164.606,402.4888888889,242.926,337.0666666667,185.966,164.9777777778,187.39,161.9777777778,197.358,155.0222222222,173.15,152.4444444444,206.902,150.7555555556,158.91,140.0666666667,220.142,164.9777777778,191.662,156.4444444444,191.662,147.9111111111,191.662
BAGBNFGA/BAGBNFGA_f000123.jpg,516.0,195.4728684359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,443.7333333333,181.694,443.7333333333,214.446,430.0,173.3610671937,426.6666666667,227.262,394.0,159.2899209486,406.7555555556,241.502,306.4222222222,187.6838859401,165.0,185.3004769118,159.6212624585,203.9998145437,154.8106312292,171.4116898332,148.6843853821,212.7416194714,150.3732742709,159.36582088,137.0,223.2504425931,162.327057955,196.4626706587,153.8220745663,194.6805389222,147.0842377261,193.6146706587
BAGBNFGA/BAGBNFGA_f000124.jpg,516.0,195.4728684359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,443.7333333333,181.694,443.7333333333,214.446,430.0,173.3610671937,426.6666666667,227.262,394.0,159.2899209486,406.7555555556,241.502,306.4222222222,187.6838859401,165.0,185.3004769118,159.6212624585,203.9998145437,154.8106312292,171.4116898332,148.6843853821,212.7416194714,150.3732742709,159.36582088,137.0,223.2504425931,162.327057955,196.4626706587,153.8220745663,194.6805389222,147.0842377261,193.6146706587
BAGBNFGA/BAGBNFGA_f000125.jpg,516.0,195.4728684359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,443.7333333333,181.694,443.7333333333,214.446,430.0,173.3610671937,426.6666666667,227.262,394.0,159.2899209486,406.7555555556,241.502,306.4222222222,187.6838859401,165.0,185.3004769118,159.6212624585,203.9998145437,154.8106312292,171.4116898332,148.6843853821,212.7416194714,150.3732742709,159.36582088,137.0,223.2504425931,162.327057955,196.4626706587,153.8220745663,194.6805389222,147.0842377261,193.6146706587
BAGBNFGA/BAGBNFGA_f000126.jpg,516.0,195.4728684359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,443.7333333333,181.694,443.7333333333,214.446,430.0,173.3610671937,426.6666666667,227.262,394.0,159.2899209486,406.7555555556,241.502,306.4222222222,187.6838859401,165.0,185.3004769118,159.6212624585,203.9998145437,157.8106312292,173.4116898332,150.6843853821,212.7416194714,150.3732742709,159.36582088,145.0,222.2504425931,165.327057955,193.4626706587,158.8220745663,193.6805389222,152.0842377261,191.6146706587
BAGBNFGA/BAGBNFGA_f000127.jpg,516.0,195.4728684359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,443.7333333333,181.694,443.7333333333,214.446,430.0,173.3610671937,426.6666666667,227.262,394.0,159.2899209486,406.7555555556,241.502,306.4222222222,187.6838859401,165.0,185.3004769118,159.6212624585,203.9998145437,154.8106312292,171.4116898332,153.6843853821,212.7416194714,150.3732742709,159.36582088,142.0,223.2504425931,162.327057955,196.4626706587,153.8220745663,194.6805389222,147.0842377261,193.6146706587
BAGBNFGA/BAGBNFGA_f000129.jpg,516.0,195.4728684359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,443.7333333333,181.694,443.7333333333,214.446,430.0,173.3610671937,426.6666666667,227.262,394.0,159.2899209486,406.7555555556,241.502,306.4222222222,187.6838859401,165.0,185.3004769118,159.6212624585,203.9998145437,154.8106312292,171.4116898332,153.6843853821,212.7416194714,150.3732742709,159.36582088,142.0,223.2504425931,162.327057955,196.4626706587,153.8220745663,194.6805389222,147.0842377261,193.6146706587
BAKLWGAG/BAKLWGAG_f000258.jpg,379.2697626556,252.1854793597,-1.0,-1.0,360.6421229639,257.2657447302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,330.725004671,256.7012708002,-1.0,-1.0,281.0512988263,257.8302186603,-1.0,-1.0,230.2486451214,246.5407400592,233.6354887018,273.6354887018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BAKLWGAG/BAKLWGAG_f000259.jpg,382.0921323059,247.1723976764,-1.0,-1.0,371.9316015649,253.946084837,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,341.450009342,256.2039805573,-1.0,-1.0,291.2118295673,250.5592412567,-1.0,-1.0,239.8447019324,241.5276583759,262.9881330646,267.4934591583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BAKLWGAG/BAKLWGAG_f000269.jpg,546.0774537258,265.3766819206,-1.0,-1.0,554.2736151902,273.572843385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,430.6481797691,244.2032648043,310.4378116249,216.8827265897,307.0227443481,232.5920360631,302.9246636159,207.3205382146,294.7285021515,241.4712109829,291.99644833,197.7583498395,268.0909773923,259.2295608223,307.0227443481,223.029847688,299.509596339,223.7128611434,291.99644833,225.7619015095
BAKLWGAG/BAKLWGAG_f000272.jpg,630.5266033741,264.6731780616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,601.0682330442,274.2558568404,-1.0,-1.0,551.2082508025,244.2032648043,-1.0,-1.0,471.2956765248,214.8336862236,523.2046991326,264.6936684653,394.7981695239,226.4449149648,392.0661157025,240.1051840721,383.1869407827,218.2487535004,371.5757120415,246.9353186258,370.2096851308,204.5884843931,335.3759989072,257.8635339116,391.3831022471,230.542995697,381.820913872,228.4939553309,368.8436582201,227.8109418756
BBDJQMKW/BBDJQMKW_f000120.jpg,176.1658004746,143.3046025101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,199.8209523815,160.9727568571,223.273865885,185.1645374245,221.4065312944,190.281899866,227.9905148688,184.9398946483,225.4850057611,195.7654300327,232.612785931,184.6209019061,230.1432303173,201.1905530776,222.8132117441,187.9298899993,227.1748199754,189.7494964864,232.7543528133,191.7937457497
BBDJQMKW/BBDJQMKW_f000123.jpg,175.3486756128,142.4877196876,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,198.1867026578,159.5432119177,217.8938415105,180.4303301578,214.5686818823,183.150884136,220.9985259941,183.4379441861,216.8829094882,187.9307811442,224.0236893718,184.6394674248,219.1176159882,196.1295926818,216.1072165711,181.2852908591,219.0314278863,185.2659237221,222.3880096796,188.1883220195
BDCOJPAB/BDCOJPAB_f000034.jpg,249.4358974359,202.4316109422,304.1367521368,204.6200607903,-1.0,-1.0,285.4008037584,295.5823350617,317.264957265,238.5410334347,-1.0,-1.0,289.5957434765,295.2647952798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000035.jpg,249.4358974359,202.4316109422,304.1367521368,204.6200607903,-1.0,-1.0,285.4008037584,295.5823350617,317.264957265,238.5410334347,-1.0,-1.0,289.5957434765,295.2647952798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000036.jpg,249.4358974359,202.4316109422,304.1367521368,204.6200607903,-1.0,-1.0,285.4008037584,295.5823350617,317.264957265,238.5410334347,-1.0,-1.0,289.5957434765,295.2647952798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000037.jpg,249.4358974359,202.4316109422,304.1367521368,204.6200607903,-1.0,-1.0,283.9880002264,298.4058644734,317.264957265,238.5410334347,-1.0,-1.0,289.5957434765,298.0883246916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000041.jpg,249.4358974359,202.4316109422,304.1367521368,204.6200607903,-1.0,-1.0,281.1623931624,299.8176291793,317.264957265,238.5410334347,-1.0,-1.0,291.0085470085,300.9118541033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000042.jpg,249.4358974359,202.4316109422,299.1367521368,205.6200607903,-1.0,-1.0,285.1623931624,298.8176291793,317.264957265,238.5410334347,-1.0,-1.0,291.0085470085,298.9118541033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000043.jpg,249.4358974359,202.4316109422,301.1367521368,205.6200607903,-1.0,-1.0,284.1623931624,297.8176291793,317.264957265,238.5410334347,-1.0,-1.0,290.0085470085,297.9118541033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000044.jpg,249.4358974359,202.4316109422,301.1367521368,205.6200607903,-1.0,-1.0,284.1623931624,297.8176291793,317.264957265,238.5410334347,-1.0,-1.0,290.0085470085,297.9118541033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000045.jpg,249.4358974359,202.4316109422,301.1367521368,205.6200607903,-1.0,-1.0,284.1623931624,297.8176291793,317.264957265,238.5410334347,-1.0,-1.0,290.0085470085,297.9118541033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BDCOJPAB/BDCOJPAB_f000046.jpg,249.4358974359,202.4316109422,301.1367521368,205.6200607903,-1.0,-1.0,284.1623931624,297.8176291793,317.264957265,238.5410334347,-1.0,-1.0,290.0085470085,297.9118541033,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000023.jpg,164.0,181.0,139.0,207.0,-1.0,-1.0,116.0,224.0,137.0,234.0,-1.0,-1.0,115.0,231.0,196.3796909492,193.4117647059,-1.0,-1.0,251.4790286976,203.2941176471,-1.0,-1.0,288.2119205298,200.4705882353,-1.0,-1.0,447.5121412804,156.7058823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000024.jpg,164.0,181.0,139.0,207.0,-1.0,-1.0,116.0,224.0,137.0,234.0,-1.0,-1.0,115.0,231.0,196.3796909492,193.4117647059,-1.0,-1.0,251.4790286976,203.2941176471,-1.0,-1.0,288.2119205298,200.4705882353,-1.0,-1.0,447.5121412804,156.7058823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000025.jpg,164.0,181.0,139.0,207.0,-1.0,-1.0,116.0,224.0,137.0,234.0,-1.0,-1.0,115.0,231.0,196.3796909492,193.4117647059,-1.0,-1.0,251.4790286976,203.2941176471,-1.0,-1.0,288.2119205298,200.4705882353,-1.0,-1.0,447.5121412804,156.7058823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000026.jpg,164.0,181.0,139.0,207.0,-1.0,-1.0,116.0,224.0,137.0,234.0,-1.0,-1.0,115.0,231.0,196.3796909492,193.4117647059,-1.0,-1.0,251.4790286976,203.2941176471,-1.0,-1.0,288.2119205298,200.4705882353,-1.0,-1.0,447.5121412804,156.7058823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000027.jpg,172.0,178.0,140.0,206.0,-1.0,-1.0,117.0,222.0,137.0,237.0,-1.0,-1.0,118.0,233.0,196.3796909492,193.4117647059,-1.0,-1.0,251.4790286976,203.2941176471,-1.0,-1.0,288.2119205298,200.4705882353,-1.0,-1.0,447.5121412804,156.7058823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000028.jpg,172.0,178.0,143.0,209.0,-1.0,-1.0,120.0,224.0,141.0,237.0,-1.0,-1.0,121.0,233.0,196.3796909492,193.4117647059,-1.0,-1.0,251.4790286976,203.2941176471,-1.0,-1.0,288.2119205298,200.4705882353,-1.0,-1.0,447.5121412804,156.7058823529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000030.jpg,171.0,180.95,146.0,208.95,-1.0,-1.0,124.8444444444,223.95,139.0,232.95,-1.0,-1.0,127.2666666667,232.95,206.0,191.95,-1.0,-1.0,260.0,210.95,-1.0,-1.0,304.0,205.95,-1.0,-1.0,454.0,157.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000031.jpg,171.0,180.95,146.0,208.95,-1.0,-1.0,126.2666666667,223.95,139.0,232.95,-1.0,-1.0,127.2666666667,231.5270750988,206.0,191.95,-1.0,-1.0,260.0,210.95,-1.0,-1.0,304.0,205.95,-1.0,-1.0,454.0,157.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BHSDAKGZ/BHSDAKGZ_f000033.jpg,171.0,180.95,153.0,210.95,-1.0,-1.0,129.2666666667,223.95,146.0,233.95,-1.0,-1.0,131.2666666667,235.5270750988,206.0,191.95,-1.0,-1.0,260.0,210.95,-1.0,-1.0,318.0,209.95,-1.0,-1.0,454.0,157.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
