image_directory,part0_x,part0_y,part1_x,part1_y,part2_x,part2_y,part3_x,part3_y,part4_x,part4_y,part5_x,part5_y,part6_x,part6_y,part7_x,part7_y,part8_x,part8_y,part9_x,part9_y,part10_x,part10_y,part11_x,part11_y,part12_x,part12_y,part13_x,part13_y,part14_x,part14_y,part15_x,part15_y,part16_x,part16_y,part17_x,part17_y,part18_x,part18_y,part19_x,part19_y,part20_x,part20_y,part21_x,part21_y,part22_x,part22_y
AHSAPCNX/AHSAPCNX_f000084.jpg,288.0847826087,111.6995990512,290.5866043235,130.6486381759,-1.0,-1.0,288.0847826087,158.5735379387,300.0891547243,146.5976773007,-1.0,-1.0,295.5902477532,161.0668325604,350.1234029633,64.8176137096,348.6288986477,54.3538531883,353.1306898227,134.6700953865,344.1248603352,133.6647615196,349.6266515102,164.5333361045,340.1226742774,161.5654914847,395.1627520039,57.8444352229,444.2028297304,64.8256601636,444.6915350984,56.3484584499,449.2021010444,121.6727775379,428.1867986398,118.6808239918,469.2152173913,152.5493985767,434.1889846976,152.5574450307,464.2130313335,69.812249407,466.2144887054,104.7183741105,466.2144887054,130.1500096873
AHSAPCNX/AHSAPCNX_f000085.jpg,288.0847826087,111.6995990512,290.5866043235,130.6486381759,-1.0,-1.0,288.0847826087,158.5735379387,300.0891547243,146.5976773007,-1.0,-1.0,295.5902477532,161.0668325604,350.1234029633,64.8176137096,348.6288986477,54.3538531883,353.1306898227,134.6700953865,344.1248603352,133.6647615196,349.6266515102,164.5333361045,340.1226742774,161.5654914847,395.1627520039,57.8444352229,444.2028297304,64.8256601636,444.6915350984,56.3484584499,449.2021010444,121.6727775379,428.1867986398,118.6808239918,469.2152173913,152.5493985767,434.1889846976,152.5574450307,464.2130313335,69.812249407,466.2144887054,104.7183741105,466.2144887054,130.1500096873
AHSAPCNX/AHSAPCNX_f000086.jpg,288.0847826087,111.6995990512,290.5866043235,130.6486381759,-1.0,-1.0,288.0847826087,158.5735379387,300.0891547243,146.5976773007,-1.0,-1.0,295.5902477532,161.0668325604,350.1234029633,64.8176137096,348.6288986477,54.3538531883,353.1306898227,134.6700953865,344.1248603352,133.6647615196,349.6266515102,164.5333361045,340.1226742774,161.5654914847,395.1627520039,57.8444352229,444.2028297304,64.8256601636,444.6915350984,56.3484584499,449.2021010444,121.6727775379,428.1867986398,118.6808239918,469.2152173913,152.5493985767,434.1889846976,152.5574450307,464.2130313335,69.812249407,466.2144887054,104.7183741105,466.2144887054,130.1500096873
AJXQMXGD/AJXQMXGD_f000021.jpg,219.0,82.0,225.0,108.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,498.0,161.0,504.0,146.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AKAFWDSU/AKAFWDSU_f000031.jpg,155.3066666667,27.2985781991,212.48,65.6872037915,112.64,75.0710900474,144.2133333333,83.6018957346,176.64,99.8104265403,133.12,103.2227488152,145.92,101.5165876777,152.7466666667,268.7203791469,107.52,282.3696682464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,108.3733333333,234.5971563981,116.0533333333,209.0047393365,72.5333333333,220.9478672986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AKXMRFFP/AKXMRFFP_f000042.jpg,430.5254940711,86.0,-1.0,-1.0,446.502194716,111.0,449.497826087,136.0,-1.0,-1.0,433.5211254421,140.0,447.5007385063,142.0,-1.0,-1.0,392.5808300395,101.0,416.5458810069,201.0,344.6507281048,129.0,449.497826087,254.0,291.7279072186,165.0,323.6813085084,100.0,-1.0,-1.0,263.7686810901,139.0,305.7075202829,191.0,266.7570314125,189.0,306.7060640732,241.0,269.7599438319,236.0,240.802173913,125.0,-1.0,-1.0,-1.0,-1.0
AKXMRFFP/AKXMRFFP_f000044.jpg,430.5254940711,86.0,-1.0,-1.0,446.502194716,111.0,449.497826087,136.0,-1.0,-1.0,433.5211254421,140.0,447.5007385063,142.0,-1.0,-1.0,392.5808300395,101.0,416.5458810069,201.0,344.6507281048,129.0,449.497826087,254.0,291.7279072186,165.0,323.6813085084,100.0,-1.0,-1.0,263.7686810901,139.0,305.7075202829,191.0,264.7570314125,189.0,306.7060640732,241.0,269.7599438319,236.0,240.802173913,125.0,-1.0,-1.0,-1.0,-1.0
AKXMRFFP/AKXMRFFP_f000045.jpg,430.5254940711,86.0,-1.0,-1.0,447.7745605984,109.7279151943,449.497826087,136.0,-1.0,-1.0,433.5211254421,140.0,447.5007385063,142.0,-1.0,-1.0,392.5808300395,101.0,416.5458810069,201.0,344.6507281048,129.0,449.497826087,254.0,304.4515660423,158.6395759717,323.6813085084,100.0,-1.0,-1.0,263.7686810901,139.0,305.7075202829,191.0,264.7570314125,189.0,306.7060640732,241.0,269.7599438319,236.0,242.0745397954,113.5512367491,-1.0,-1.0,-1.0,-1.0
AKXMRFFP/AKXMRFFP_f000046.jpg,430.5254940711,86.0,-1.0,-1.0,446.502194716,111.0,449.497826087,136.0,-1.0,-1.0,433.5211254421,140.0,447.5007385063,142.0,-1.0,-1.0,392.5808300395,101.0,416.5458810069,201.0,344.6507281048,129.0,449.497826087,254.0,291.7279072186,165.0,323.6813085084,100.0,-1.0,-1.0,263.7686810901,139.0,305.7075202829,191.0,264.7570314125,189.0,306.7060640732,241.0,269.7599438319,236.0,245.8916296457,107.1908146413,-1.0,-1.0,-1.0,-1.0
AKXMRFFP/AKXMRFFP_f000047.jpg,430.5254940711,86.0,-1.0,-1.0,446.502194716,111.0,449.497826087,136.0,-1.0,-1.0,433.5211254421,140.0,447.5007385063,142.0,-1.0,-1.0,392.5808300395,101.0,416.5458810069,201.0,344.6507281048,129.0,449.497826087,254.0,291.7279072186,165.0,323.6813085084,100.0,-1.0,-1.0,263.7686810901,139.0,305.7075202829,191.0,264.7570314125,189.0,306.7060640732,241.0,269.7599438319,236.0,245.8916296457,107.1908146413,-1.0,-1.0,-1.0,-1.0
AKYIXRSU/AKYIXRSU_f000004.jpg,534.0609934138,225.3596369713,531.9560458875,229.902294319,-1.0,-1.0,527.3953262474,233.3966461249,531.9560458875,233.3966461249,-1.0,-1.0,528.4478000105,234.7943868473,-1.0,-1.0,547.0415031589,220.8169796236,552.4792842684,237.2404331114,546.6906785712,248.7717940709,-1.0,-1.0,-1.0,-1.0,559.1794352367,225.3596369713,571.0549971948,229.0585068654,568.441803009,223.961896249,578.2648914648,254.0133217797,570.5467505352,252.2661458768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AKYIXRSU/AKYIXRSU_f000005.jpg,534.0609934138,225.3596369713,531.9560458875,229.902294319,-1.0,-1.0,527.3953262474,233.3966461249,531.9560458875,233.3966461249,-1.0,-1.0,528.4478000105,234.7943868473,-1.0,-1.0,547.0415031589,220.8169796236,552.4792842684,237.2404331114,546.6906785712,248.7717940709,-1.0,-1.0,-1.0,-1.0,559.1794352367,225.3596369713,571.0549971948,229.0585068654,568.441803009,223.961896249,578.2648914648,254.0133217797,570.5467505352,252.2661458768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AKYIXRSU/AKYIXRSU_f000006.jpg,534.0609934138,225.3596369713,531.9560458875,229.902294319,-1.0,-1.0,527.3953262474,233.3966461249,531.9560458875,233.3966461249,-1.0,-1.0,528.4478000105,234.7943868473,-1.0,-1.0,547.0415031589,220.8169796236,552.4792842684,237.2404331114,546.6906785712,248.7717940709,-1.0,-1.0,-1.0,-1.0,559.1794352367,225.3596369713,571.0549971948,229.0585068654,568.441803009,223.961896249,578.2648914648,254.0133217797,570.5467505352,252.2661458768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AKYIXRSU/AKYIXRSU_f000007.jpg,534.0609934138,225.3596369713,531.9560458875,229.902294319,-1.0,-1.0,527.3953262474,233.3966461249,531.9560458875,233.3966461249,-1.0,-1.0,528.4478000105,234.7943868473,-1.0,-1.0,547.0415031589,220.8169796236,552.4792842684,237.2404331114,546.6906785712,248.7717940709,-1.0,-1.0,-1.0,-1.0,559.1794352367,225.3596369713,571.0549971948,229.0585068654,568.441803009,223.961896249,578.2648914648,254.0133217797,570.5467505352,252.2661458768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
AKYIXRSU/AKYIXRSU_f000008.jpg,534.0609934138,225.3596369713,531.9560458875,229.902294319,-1.0,-1.0,527.3953262474,233.3966461249,531.9560458875,233.3966461249,-1.0,-1.0,528.4478000105,234.7943868473,-1.0,-1.0,547.0415031589,220.8169796236,552.4792842684,237.2404331114,546.6906785712,248.7717940709,-1.0,-1.0,-1.0,-1.0,559.1794352367,225.3596369713,571.0549971948,229.0585068654,568.441803009,223.961896249,578.2648914648,254.0133217797,570.5467505352,252.2661458768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ANGLMXGD/ANGLMXGD_f000044.jpg,262.0941504754,95.0,271.0974576271,116.0,240.0846424142,112.0,249.0883629599,163.0,269.0966308392,144.0,-1.0,-1.0,249.0883629599,166.0,373.1239148408,138.0,-1.0,-1.0,367.1371434477,266.0,-1.0,-1.0,366.1367300537,312.0,-1.0,-1.0,441.1631872675,147.0,498.1958453907,166.0,-1.0,-1.0,524.2020463001,290.0,-1.0,-1.0,531.2049400579,335.0,-1.0,-1.0,523.2016329062,170.0,551.2132079372,198.0,555.214861513,266.0
ANGLMXGD/ANGLMXGD_f000045.jpg,262.0941504754,95.0,271.0974576271,116.0,240.0846424142,112.0,249.0883629599,163.0,269.0966308392,144.0,-1.0,-1.0,249.0883629599,166.0,373.1239148408,140.0,-1.0,-1.0,367.1371434477,266.0,-1.0,-1.0,366.1367300537,312.0,-1.0,-1.0,439.1631872675,146.0,497.1958453907,166.0,-1.0,-1.0,524.2020463001,290.0,-1.0,-1.0,531.2049400579,335.0,-1.0,-1.0,523.2016329062,170.0,551.2132079372,198.0,555.214861513,266.0
ANGLMXGD/ANGLMXGD_f000046.jpg,262.0941504754,95.0,274.2837658042,117.1586575189,245.5882656292,113.7379862784,250.5366848586,163.0,269.0966308392,144.0,-1.0,-1.0,251.1160136181,164.5516781013,377.1239148408,142.0,-1.0,-1.0,367.1371434477,266.0,-1.0,-1.0,366.1367300537,312.0,-1.0,-1.0,424.1631872675,145.0,493.1958453907,164.0,-1.0,-1.0,524.2020463001,290.0,-1.0,-1.0,531.2049400579,335.0,-1.0,-1.0,523.2016329062,170.0,551.2132079372,198.0,555.214861513,266.0
AODWXJQK/AODWXJQK_f000035.jpg,231.2533333333,108.3412322275,220.16,148.4360189573,191.1466666667,155.2606635071,203.9466666667,201.327014218,244.9066666667,182.5592417062,-1.0,-1.0,209.4933333333,206.018957346,320.8533333333,162.9383886256,240.64,213.2701421801,-1.0,-1.0,252.5866666667,262.7488151659,369.4933333333,252.5118483412,306.7733333333,278.9573459716,192.0,248.2464454976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
APDAFUPH/APDAFUPH_f000119.jpg,305.038039395,246.5426971048,306.5417626715,254.0804628495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,362.7055868368,213.8387620834,359.9239389867,204.3312089345,389.2465428781,270.6635474878,374.9611717515,269.1559943389,389.2465428781,298.5532807432,378.7204799427,291.0155149985,393.7577127075,195.2858900408,419.6063795344,198.3009963387,422.5319140047,190.763230594,437.3656877256,265.3871114665,417.8172851313,269.9097709134,441.1249959168,306.0910464879,412.5542536636,296.2919510198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
APDAFUPH/APDAFUPH_f000120.jpg,304.973703982,246.1157024793,306.4763335838,253.6288504884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,372.5920360631,205.5447032307,359.8196844478,204.0420736289,389.1209616829,270.1577761082,374.8459804658,268.6551465064,389.1209616829,297.9564237415,378.6025544703,290.4432757325,393.6288504884,195.026296018,428.4485349361,198.0315552216,427.3959429001,190.5184072126,437.2051089406,264.8985725019,417.6709241172,269.4064613073,440.9616829452,305.4695717506,412.4117205109,295.7024793388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
APDAFUPH/APDAFUPH_f000121.jpg,305.038039395,246.5426971048,306.5417626715,254.0804628495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,362.7055868368,212.8387620834,359.9239389867,204.3312089345,389.2465428781,270.6635474878,374.9611717515,269.1559943389,389.2465428781,298.5532807432,378.7204799427,291.0155149985,393.7577127075,195.2858900408,426.6063795344,200.3009963387,424.5319119572,190.763230594,437.3656877256,265.3871114665,417.8172851313,269.9097709134,441.1249959168,306.0910464879,412.5542536636,296.2919510198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
APDAFUPH/APDAFUPH_f000122.jpg,305.038039395,246.5426971048,306.5417626715,254.0804628495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,363.7990256602,208.3829316947,359.9239389867,204.3312089345,389.2465428781,270.6635474878,374.9611717515,269.1559943389,389.2465428781,298.5532807432,378.7204799427,291.0155149985,389.9406150604,192.7417204295,427.2445501225,195.7568267274,424.5319119572,190.763230594,437.3656877256,265.3871114665,417.8172851313,269.9097709134,441.1249959168,306.0910464879,412.5542536636,296.2919510198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
APDAFUPH/APDAFUPH_f000123.jpg,305.038039395,246.5426971048,306.5417626715,254.0804628495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,365.0713920058,207.1108470262,359.9239389867,204.3312089345,389.2465428781,270.6635474878,374.9611717515,269.1559943389,389.2465428781,298.5532807432,378.7204799427,291.0155149985,388.6682494869,192.7417201552,428.5169163137,197.0289113959,424.5319119572,190.763230594,437.3656877256,265.3871114665,417.8172851313,269.9097709134,441.1249959168,306.0910464879,412.5542536636,296.2919510198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ARELNVYU/ARELNVYU_f000005.jpg,233.0,133.2543478261,240.0000000829,144.2950029947,228.0,144.3051665726,234.0,158.3356578204,242.0,155.355985319,227.0,154.3407396951,234.0,160.3864765669,-1.0,-1.0,-1.0,-1.0,243.0,200.5643426082,222.0,199.5846696781,239.0,213.6354887675,229.0,211.6456521739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ARELNVYU/ARELNVYU_f000006.jpg,231.0,134.2543478261,241.0,142.2950028233,226.0,144.3051665726,234.0,150.3356578204,239.0,154.355985319,227.0,151.3407396951,233.0,160.3864765669,243.9999998341,155.4830321852,221.9999997512,155.4982778091,242.0,195.5643421796,215.0,199.5846696781,239.0,209.6354884246,226.0,211.6456521739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ARELNVYU/ARELNVYU_f000007.jpg,231.0,134.2543478261,241.0,144.2950028233,226.0,144.3051665726,234.0,159.3356578204,240.0000002488,156.355985319,227.0,156.3407396951,234.0000002488,161.3864765669,-1.0,-1.0,-1.0,-1.0,242.9999997512,198.5643421796,219.9999987561,202.5846696781,239.0,214.6354884246,231.9999985073,211.6456521739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ARELNVYU/ARELNVYU_f000008.jpg,231.0,134.2543478261,241.0,144.2950028233,226.0,144.3051665726,234.0,159.3356578204,240.0000002488,156.355985319,227.0,156.3407396951,234.0000002488,161.3864765669,-1.0,-1.0,-1.0,-1.0,242.9999997512,198.5643421796,219.9999987561,202.5846696781,239.0,214.6354884246,231.9999985073,211.6456521739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
